"","ID","Question","Response","value"
"560","4540","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"561","4543","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"562","4545","Q10post","Because density is a property of the matter, and it can never change",0
"563","4546","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"564","4549","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"565","4550","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"566","4551","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"567","4558","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"568","4559","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"569","4562","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"570","4564","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"571","4566","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"572","4568","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"573","4574","Q10post","Because density is a property of the matter, and it can never change",0
"574","4578","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"575","4584","Q10post","Because density is a property of the matter, and it can never change",0
"576","4585","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"577","4586","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"578","4589","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"579","4592","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"580","4596","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"581","4598","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"582","4599","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"583","4606","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"584","4607","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"585","4608","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"586","4609","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"587","4617","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"588","4619","Q10post","Because density is a property of the matter, and it can never change",0
"589","4621","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"590","4626","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"591","4668","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"592","4686","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"593","4693","Q10post","Because density is a property of the matter, and it can never change",0
"594","4702","Q10post","Because density is a property of the matter, and it can never change",0
"595","4704","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"596","4708","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"597","4710","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"598","4712","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"599","4716","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"600","4720","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"601","4722","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"602","4723","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"603","4725","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"604","4727","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"605","4730","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"606","4734","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"607","4739","Q10post","Because density is a property of the matter, and it can never change",0
"608","4740","Q10post","Because density is a property of the matter, and it can never change",0
"609","4743","Q10post","Because density is a property of the matter, and it can never change",0
"610","4746","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"611","4748","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"612","4753","Q10post","Because the density can always change even if the pressure or temperature is constant",0
"613","4755","Q10post","Because density is a property of the matter, and it can never change",0
"614","4756","Q10post","Because density is a property of the matter, and it can never change",0
"615","4758","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"616","4760","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"617","4761","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"618","4762","Q10post","Because density is a property of the matter, and it can never change",0
"619","4763","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"620","4764","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"621","4767","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"622","4768","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"623","4770","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"624","4775","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"625","4777","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"626","4778","Q10post","Because density is a property of the matter, and it can never change",0
"627","4779","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
"628","4780","Q10post","Because density is a property of the matter, and it can change only if we changed the temperature or pressure",1
